genre,content
浪漫主义,confundes ese mar silencioso que adoro con la espuma instantanea del viento entre los arboles pero el mar es distinto no es viento no es su imagen no es el resplandor de un beso pasajero ni es siquiera el gemido de unas alas brillantes no confundais sus plumas sus alisadas plumas con el torso de una paloma no penseis en el pujante acero del aguila por el cielo las garras poderosas detienen el sol las aguilas oprimen la noche que nace la estrujan todo un rio de ultimo resplandor va los mares la arrojan remota despedida apagada alli donde el sol de manana duerme nino sin vida pero el mar no no es piedra esa esmeralda que todos amasteis en las tardes sedientas no es piedra rutilante toda labios tendiendose aunque el calor tropical haga la playa latir sintiendo el rumoroso corazon que la invade muchas veces pensasteis en el bosque duros mastiles altos arboles infinitos bajo las ondas adivinasteis poblados de unos pajaros de espumosa blancura visteis los vientos verdes inspirados moverlos escuhasteis los trinos de unas gargantas dulces ruisenor de los mares noche tenue sin luna fulgor bajo las ondas donde pechos heridos cantan tibios en ramos de coral con perfume ah si yo se lo que adorasteis vosotros pensativos en la orilla con vuestra mejilla en la mano aun mojada mirasteis esas ondas mientras acaso pensabais en un cuerpo un solo cuerpo dulce de un animal tranquilo tendisteis vuestra mano aplicasteis su calor la tibia tersura de una piel aplacada oh suave tigre vuestros pies dormido sus dientes blancos visibles en las fauces doradas brillaban ahora en paz sus ojos amarillos minusculas guijas casi de nacar al poniente cerrados eran todo silencio ya marino el cuerpo derramado veteado sabiamente de una onda poderosa era bulto entregado caliente dulce solo pero de pronto os levantasteis habiais sentido las alas oscuras envio magico del fondo que llama los corazones mirasteis fijamente el empezado rumor de los abismos que formas contemplasteis que signos inviolados que precisas palabras que la espuma decia dulce saliva de unos labios secretos que se entreabren invocan someten arrebatan el mansaje decia yo os vi agitar los brazos un viento huracanado movio vuestros vestidos iluminados por el poniente tragico vi vuestra cabellera alzarse traspasada de luces desde lo alto de una roca instantanea presencie vuestro cuerpo hendir los aires caer espumante en los senos del agua vi dos brazos largos surtir de la negra presencia vi vuestra blancura oi el ultimo grito cubierto rapidamente por los trinos alegres de los ruisenores del fondo
古典抒情,despues que acabo belardo de distribuir sus bienes estando presente filis por cuya causa padece mando que su testamento segunda vez se leyese porque quiere confirmallo por si desta vez muriese dijo despues de leido pido filis si quisiere que despues de sepultado jamas de mi no se acuerde porque podra su memoria aqueste siglo volverme recebir por un gusto dos mil desabridas muertes que se olvide de mi amor aunque mi amor no merece por ser amor verdadero paga tan torpe aleve que se olvide tambien que me dijo muchas veces belardo si te olvidare cielos tierra me dejen que rompa por su gusto los desdichados papeles do la descubri mi pecho por mejor que los queme que no tenga memoria de los pasados placeres de que fue belardo autor porque despues no le pese que se olvide de mis cosas pues que la enfadaron siempre que se acuerde que dijo belardo vivo con verte de aquesto tenga memoria que pues vivia con verme no ha sido razon de amor tanto extremo traerme no puede la bella filis disimular aunque quiere el amor mucho que brota de lo que en el alma tiene sin querer lo han descubierto unas lagrimas que vierte de su lastimado pecho adonde amor vivio siempre llorando llego al pastor como el pastor la siente procura recebilla en el alma antes que llegue levantando sus brazos espera ver lo que quiere las lagrimas suaves lengua palabras detienen estando las lenguas mudas bien por los ojos la entiende belardo que dice filis tuya soy mientras viviere
现代主义,me voy de aqui no quiero mas oirme de mi voz toda voz suename eco ya falta asi de confesor si peco se me escapa el poder arrepentirme no hallo fuera de mi en que me afirme nada de humano me resulto hueco si esta carcel por otra al fin no trueco en mi vacio acabare de hundirme oh triste soledad la del engano de creerse en humana compania moviendose entre espejos ermitano he ido muriendo hasta llegar al dia en que espejo de espejos soy me extrano mi mismo descubro no vivia
现代主义,quietud pereza languidez sosiego un sol desencajado el suelo dora su valiente luz deslumbradora que le ha dejado fascinado ciego el mar latino andaluz griego suspira lejos de cadencia mora la jarra gentil que perlas llora se columpia en la siesta de oro fuego al rojo blanco la ciudad llamea ni una brisa los arboles cimbrea arrancandoles lentas melodias sobre el tono de ascuas del ambiente frescas cubren su carmin riente en sus rasgadas bocas las sandias
现代主义,juventud divino tesoro ya te vas para no volver cuando quiero llorar no lloro veces lloro sin querer plural ha sido la celeste historia de mi corazon era una dulce nina en este mundo de duelo de afliccion miraba como el alba pura sonreia como una flor era su cabellera obscura hecha de noche de dolor yo era timido como un nino ella naturalmente fue para mi amor hecho de armino herodias salome juventud divino tesoro ya te vas para no volver cuando quiero llorar no lloro veces lloro sin querer mas consoladora mas halagadora expresiva la otra fue mas sensitiva cual no pense encontrar jamas pues su continua ternura una pasion violenta unia en un peplo de gasa pura una bacante se envolvia en sus brazos tomo mi ensueno lo arrullo como un bebe te mato triste pequeno falto de luz falto de fe juventud divino tesoro te fuiste para no volver cuando quiero llorar no lloro veces lloro sin querer otra juzgo que era mi boca el estuche de su pasion que me roeria loca con sus dientes el corazon poniendo en un amor de exceso la mira de su voluntad mientras eran abrazo beso sintesis de la eternidad de nuestra carne ligera imaginar siempre un eden sin pensar que la primavera la carne acaban tambien juventud divino tesoro ya te vas para no volver cuando quiero llorar no lloro veces lloro sin querer las demas en tantos climas en tantas tierras siempre son si no pretextos de mis rimas fantasmas de mi corazon en vano busque la princesa que estaba triste de esperar la vida es dura amarga pesa ya no hay princesa que cantar mas pesar del tiempo terco mi sed de amor no tiene fin con el cabello gris me acerco los rosales del jardin juventud divino tesoro ya te vas para no volver cuando quiero llorar no lloro veces lloro sin querer mas es mia el alba de oro
现代主义,cabalgaba por agria serrania una tarde entre roca cenicienta el plomizo balon de la tormenta de monte en monte rebotar se oia subito al vivo resplandor del rayo se encabrito bajo de un alto pino al borde de la pena su caballo dura rienda le torno al camino hubo visto la nube desgarrada dentro la afilada cresteria de otra sierra mas tenue levantada relampago de piedra parecia vio el rostro de dios vio el de su amada grito morir en esta sierra fria
古典抒情,pase la mar cuando creyo mi engano que en el mi antiguo fuego se templara mude mi natural porque mudara naturaleza el uso curso el dano en otro cielo en otro reino extrano mis trabajos se vieron en mi cara hallando aunque otra tanta edad pasara incierto el bien cierto el desengano el mismo amor me abrasa atormenta de razon libertad me priva por que os quejais del alma que le cuenta que no escriba decis que no viva haced vos con mi amor que yo no sienta que yo hare con mi pluma que no escriba
古典抒情,erase el mes de mas hermosos dias por quien mas los campos entretienen senora cuando os vi para que penen tantas necias de amor filaterias imposibles esperan mis porfias que como los favores se detienen vos triunfareis cruel pues ser vienen las glorias vuestras las penas mias no salio malo este versillo octavo ninguna de las musas se alborote si antes del fin el sonetazo alabo ya saco la sentencia del cogote pero si como pienso no le acabo echarele despues un estrambote
现代主义,no me preguntes mas es mi secreto secreto para mi terrible santo ante el me velo con un negro manto de luto de piedad no rompo el seto que cierra su recinto me someto de mi vida al misterio el desencanto huyendo del saber dios levanto con mis ojos mi pecho siempre inquieto hay del alma en el fondo oscura sima en ella hay un fatidico recodo que es nefando franquear alla en la cima brilla el sol que hace polvo al sucio lodo alza los ojos tu pecho anima conocete mortal mas no del todo
现代主义,quiero una casa edificar como el sentido de mi vida quiero en piedra mi alma dejar erigida quiero labrar mi eremitorio en medio de un huerto latino latin horaciano grimorio bizantino quiero mi honesta varonia transmitir al hijo al nieto renovar en la vara mia el respeto mi casa como una piramide ha de ser templo funerario el rumor que mueve mi clamide es de terciario quiero hacer mi casa aldeana con una solana al oriente meditar en la solana devotamente quiero hacer una casa estoica murada en piedra de barbanza la casa de seneca heroica de templanza sea labrada de piedra mi casa karma de mi clan un dia decore la hiedra sobre el dolmen de valleinclan
现代主义,tienes joven amigo cenida la coraza para empezar valiente la divina pelea has visto si resiste el metal de tu idea la furia del mandoble el peso de la maza te sientes con la sangre de la celeste raza que vida con los numeros pitagoricos crea como el fuerte herakles al leon de nemea los sangrientos tigres del mal darias caza te enternece el azul de una noche tranquila escuchas pensativo el sonar de la esquila cuando el angelus dice el alma de la tarde tu corazon las voces ocultas interpreta sigue entonces tu rumbo de amor eres poeta la belleza te cubra de luz dios te guarde
古典抒情,amor casi de un vuelo me ha encumbrado adonde no llego ni el pensamiento mas toda esta grandeza de contento me turba entristece este cuidado que temo que no venga derrocado al suelo por faltarle fundamento que lo que en breve sube en alto asiento suele desfallecer apresurado mas luego me consuela asegura el ver que soy senora ilustre obra de vuestra sola gracia que en vos fio porque conservareis vuestra hechura mis faltas suplireis con vuestra sobra vuestro bien hara durable el mio
浪漫主义,no basta basta siempre escapad escapad solo quiero solo quiero tu muerte cotidiana el busto erguido la terrible columna el cuello febricente la convocacion de los robles las manos que son piedra la luna de piedra sorda el vientre que es sol el unico extinto sol hierba seas hierba reseca apretadas raices follaje entre los muslos donde ni gusanos ya viven porque la tierra no puede ni ser grata los labios esos que fueron si caracoles de lo humedo matarte ti pie inmenso yeso escupido pie masticado dias dias cuando los ojos suenan cuando hacen un paisaje azul candido nuevo donde una nina entera se bana sin espuma matarte ti cuajaron redondo forma monticulo materia vil vomitadura escarnio palabra que pendiente de unos labios morados ha colgado en la muerte putrefacta el beso no no tenerte aqui corazon que latiste entre mis dientes larguisimos en mis dientes clavos amorosos dardos temblor de tu carne cuando yacia inerte como el vivaz lagarto que se besa se besa tu mentira catarata de numeros catarata de manos de mujer con sortijas catarata de dijes donde pelos se guardan donde opalos ojos estan en terciopelos donde las mismas unas se guardan con encajes muere muere como el clamor de la tierra esteril como la tortuga machacada por un pie desnudo pie herido cuya sangre sangre fresca novisima quiere correr ser como un rio naciente canto el cielo feliz el azul que despunta canto la dicha de amar dulces criaturas de amar lo que nace bajo las piedras limpias agua flor hoja sed lamina rio viento amorosa presencia de un dia que se existe
浪漫主义,en la clave del arco mal seguro cuyas piedras el tiempo enrojecio obra de cincel rudo campeaba el gotico blason penacho de su yelmo de granito la yedra que colgaba en derredor daba sombra al escudo en que una mano tenia un corazon contemplarle en la desierta plaza nos paramos los dos ese me dijo es el cabal emblema de mi constante amor ay es verdad lo que me dijo entonces verdad que el corazon lo llevara en la mano en cualquier parte pero en el pecho no
现代主义,por que esos lirios que los hielos matan por que esas rosas que agosta el sol por que esos pajarillos que sin vuelo se mueren en plumon por que derrocha el cielo tantas vidas que no son de otras nuevas eslabon por que fue dique de tu sangre pura tu pobre corazon por que no se mezclaron nuestras sangres del amor en la santa comunion por que tu yo teresa de mi alma no dimos granazon por que teresa para que nacimos por que para que fuimos los dos por que para que es todo nada por que nos hizo dios
浪漫主义,lo que el salvaje que con torpe mano hace de un tronco su capricho un dios luego ante su obra se arrodilla eso hicimos tu yo dimos formas reales un fantasma de la mente ridicula invencion hecho el idolo ya sacrificamos en su altar nuestro amor
古典抒情,en tanto que el hoyo cavan donde la cruz asienten en que el cordero levanten figurado por la sierpe aquella ropa inconsutil que de nazareth ausente labro la hermosa maria despues de su parto alegre de sus delicadas carnes quitan con manos aleves los camareros que tuvo cristo al tiempo de su muerte no bajan desnudarle los espiritus celestes sino soldados que luego sobre su ropa echan suertes quitaronle la corona abrieronse tantas fuentes que todo el cuerpo divino cubre la sangre que vierten al despegarle la ropa las heridas reverdecen pedazos de carne sangre salieron entre los pliegues alma pegada en tus vicios si no puedes no quieres despegarte tus costumbres piensa en esta ropa puede la sangrienta cabeza la dura corona vuelven que para mayor dolor le coronaron dos veces asio la soga un soldado tirando cristo de suerte que donde va por su gusto quiere que por fuerza llegue dio cristo en la cruz de ojos arrojado de la gente que primero que la abrace quieren tambien que la bese que cama os esta esperando mi jesus bien de mis bienes para que el cuerpo cansado siquiera morir se acueste oh que almohada de rosas las espinas os prometen que corredores dorados los duros clavos crueles dormid en ella mi amor para que el hombre despierte aunque mas dura se os haga que en belen entre la nieve que en fin aquella tendria abrigo de las paredes las tocas de vuestra madre el heno de aquellos bueyes que verguenza le daria al cordero santo el verse siendo tan honesto casto desnudo entre tanta gente ay divina madre suya si agora llegais verle en tan miserable estado quien ha de haber que os consuele mirad reina de los cielos si el mismo senor es este cuyas carnes parecian de azucenas claveles mas ay madre de piedad que sobre la cruz le tienden para tomar la medida por donde los clavos entren oh terrible desatino medir al inmenso quieren pero bien cabra en la cruz el que cupo en el pesebre ya jesus esta de espaldas tantas penas padece que con ser la cruz tan dura ya por descanso la tiene alma de porfido marmol mientras en tus vicios duermes dura cama tiene cristo no te despierte la muerte
现代主义,cuentos quieres nina bella tengo muchos que contar de una sirena de mar de un ruisenor una estrella de una candida doncella que robo un encantador de un gallardo trovador de una odalisca mora con sus perlas de bassora sus chales de lahor ii cuentos dulces cuentos bravos de damas caballeros de cantores guerreros de senores de esclavos de bosques escandinavos alcazares de cristal cuentos de dicha inmortal divinos cuentos de amores que reviste de colores la fantasia oriental iii dime tu de cuales quieres dicen gentes muy formales que los cuentos orientales les gustan las mujeres asi pues si eso prefieres veras colmado tu afan pues se un cuento musulman que sobre un amante versa me lo ha contado un persa que ha venido de hispahan iv enfermo del corazon un gran monarca de oriente congrego inmediatamente los sabios de su nacion cada cual dio su opinion sin hallar la verdad en medio de su ansiedad acordaron en consejo llamar con presura un viejo astrologo de bagdad emprendio viaje el anciano llego miro las estrellas supo conocer en ellas las cuitas del soberano adivinando el arcano como viejo sabidor entre el inmenso estupor de la cortesana grey le dijo al monarca oh rey te estas muriendo de amor vi luego el altivo monarca con ordenes imperiosas llama todas las hermosas mujeres de la comarca que su poderio abarca ante el viejo de bagdad escoge su voluntad de tanta hermosura en medio la que deba ser remedio que cure su enfermedad vii alli ojos negros vivos bocas de morir al verlas con unos hilos de perlas en rojo coral cautivos alli rostros expresivos alli como una aurea lluvia una cabellera rubia alli el ardor la gracia las siervas de circasia con las esclavas de nubia viii unas bellas adornadas con diademas en las frentes con riquisimos pendientes valiosas arracadas otras con telas preciadas cubriendo su morbidez otras de marmorea tez bajas las frentes mudas completamente desnudas en toda su esplendidez ix en tan preciada revista ve el rey una linda persa de ojos bellos piel tersa que al verle baja la vista el alma del rey conquista con su semblante la hermosa agitada ruborosa tiembla llena de temor cuando el altivo senor le dice seras mi esposa asi fue la joven bella de tez blanca negros ojos colmo los reales antojos el rey se caso con ella feliz diras tal estrella emelina no fue asi no es feliz la reina alli la linda persa agraciada porque ella esta enamorada de balzarad el rawi xi balzarad tiene en verdad una guzla en la garganta guzla dulcida que encanta cuando canta balzarad viole un dia la beldad oyo cantar al rawi de sus labios de rubi broto un suspiro temblante balzarad fue el amante de la celestial huri xii por eso es que triste se halla siendo del monarca esposa el tiempo pasa quejosa en una interior batalla del rey la colera estalla asi le dice una vez mujer llena de doblez di si amas otro falaz entonces de ella en la faz surgio vaga palidez xiii si le dijo es la verdad de mi destino es la ley yo no puedo amarte oh rey porque adoro balzarad el rey en la intensidad de su ira entonces callo mudo la espalda volvio mas se via en su mirada del odio la llamarada la venganza en que penso xiv al otro dia la hermosa de parte de el recibio una caja que la envio de filigrana preciosa abriola presto curiosa lanzo fuera de si un grito que estaba alli entre la caja guardada livida ensangrentada la cabeza del rawi xv en medio de su locura en lo horrible de su suerte avariciosa de muerte ponzonoso filtro apura fue el rey donde la hermosura estaba alli la beldad fria siniestra en verdad medio desnuda ya muerta besando la horrible yerta cabeza de balzarad xvi el rey se puso pensar en lo que la pasion es poco tiempo despues el rey se volvio enfermar
浪漫主义,una sombra solo una sombra justa sin penumbra un perfil tan solo un crudo perfil sobre el cielo puro un torso un torso de pluma quieto peinado de espumas no hay que tocarlo una herida sin saberse quedaria una mano blanca negra sus dos manos verdaderas una frente los luceros una frente hasta vencerlos la noche en comba cerrada sobre su negra mirada el aire en su brazo el aire una sierpe se contrae gime la luz de su boca surte dolida la aurora inagotable la vierte cierra los ojos siente se ha hecho ya el dia completo se le lanza contra el pecho pero en el suelo tendido su pie lo pisa infinito
古典抒情,gracias al cielo doy que ya del cuello del todo el grave yugo he sacudido que del viento el mar embravecido vere desde la tierra sin temello vere colgada de un sutil cabello la vida del amante embebecido en su error en su engano adormecido sordo las voces que le avisan dello
现代主义,venus la de los senos adorados que nutren de vigor savias rosas la que al mirar derrama mariposas al sonreir florecen los collados la que en almas cuerpos congelados fecunda vierte llamas generosas de eros las caricias amorosas ostenta sus ropajes cincelados ella es la fuerza viva el soplo ardiente de cuanto suena goza piensa siente de cuanto canta rie vibra ama en el nino es candor eco en la risa en el agua cancion beso en la brisa ascua en corazon flor en la rama
古典抒情,quien viere el sumptuoso tumulo al alto cielo levantado de luto rodeado de lumbres mil copioso si se para mirar quien es el muerto sera desde hoy bien cierto que no podra en el mundo bastar nada para estorbar la fiera muerte airada ni edad ni gentileza ni sangre real antigua generosa ni de la mas gloriosa corona la belleza ni fuerte corazon ni muestras claras de altas virtudes raras ni tan gran padre ni tan grande abuelo que llenan con su fama tierra cielo quien ha de estar seguro pues la fenix que sola tuvo el mundo otro carlos segundo nos lleva el hado duro vimos sin color su blanca cara su espana tan cara como la tierna rosa delicada que fue sin tiempo sin razon cortada ilustre alto mozo quien el cielo dio tan corta vida que apenas fue sentida fuiste breve gozo ahora luengo llanto de tu espana de flandes alemana italia de aquel mundo nuevo rico con quien cualquier imperio es corto chico no temas que la muerte vaya de tus despojos vitoriosa antes ira medrosa de tu espiritu fuerte las inclitas hazanas que hicieras los triunfos que tuvieras vio que no perderte se perdia ansi el mismo temor le dio osadia
浪漫主义,mira tu mano que despacio se mueve transparente tangible atravesada por la luz hermosa viva casi humana en la noche con reflejo de luna con dolor de mejilla con vaguedad de sueno mirala asi crecer mientras alzas el brazo busqueda inutil de una noche perdida ala de luz que cruzando en silencio toca carnal esa boveda oscura no fosforece tu pesar no ha atrapado ese caliente palpitar de otro vuelo mano volante perseguida pareja dulces oscuras apagadas cruzais sois las amantes vocaciones los signos que en la tiniebla sin sonido se apelan cielo extinguido de luceros que tibios campo los vuelos silenciosos te brindas manos de amantes que murieron recientes manos con vida que volantes se buscan cuando chocan se estrechan encienden sobre los hombres una luna instantanea
现代主义,tu que estas la barba en la mano meditabundo has dejado pasar hermano la flor del mundo te lamentas de los ayeres con quejas vanas aun hay promesas de placeres en los mananas aun puedes casar la olorosa rosa el lis hay mirtos para tu orgullosa cabeza gris el alma ahita cruel inmola lo que la alegra como zingua reina de angola lubrica negra tu has gozado de la hora amable oyes despues la imprecacion del formidable eclesiastes el domingo de amor te hechiza mas mira como llega el miercoles de ceniza memento homo por eso hacia el florido monte las almas van se explican anacreonte omar kayam huyendo del mal de improviso se entra en el mal por la puerta del paraiso artificial no obstante la vida es bella por poseer la perla la rosa la estrella la mujer lucifer brilla canta el ronco mar se pierde silvano oculto tras el tronco del haya verde sentimos la vida pura clara real cuando la envuelve la dulzura primaveral para que las envidias viles las injurias cuando retuercen sus reptiles palidas furias para que los odios funestos de los ingratos para que los lividos gestos de los pilatos si lo terreno acaba en suma cielo infierno nuestras vidas son la espuma de un mar eterno lavemos bien de nuestra veste la amarga prosa sonemos en una celeste mistica rosa cojamos la flor del instante la melodia de la magica alondra cante la miel del dia amor su fiesta convida nos corona todos tenemos en la vida nuestra verona aun en la hora crepuscular canta una voz ruth risuena viene espigar para booz mas coged la flor del instante cuando en oriente nace el alba para el fragante adolescente oh nino que con eros juegas ninos lozanos danzad como las ninfas griegas los silvanos el viejo tiempo todo roe va de prisa sabed vencerle cintia cloe cidalisa trocad por rosas azahares que suena el son de aquel cantar de los cantares de salomon priapo vela en los jardines que cipris huella hecate hace aullar los mastines mas diana es bella apenas envuelta en los velos de la ilusion baja los bosques de los cielos por endimion adolescencia amor te dora con su virtud goza del beso de la aurora oh juventud desventurado el que ha cogido tarde la flor ay de aquel que nunca ha sabido lo que es amor yo he visto en tierra tropical la sangre arder como en un caliz de cristal en la mujer en todas partes la que ama se consume como una flor hecha de llama de perfume abrasaos en esa llama respirad ese perfume que embalsama la humanidad gozad de la carne ese bien que hoy nos hechiza despues se tornara en polvo ceniza gozad del sol de la pagana luz de sus fuegos gozad del sol porque manana estareis ciegos gozad de la dulce armonia que apolo invoca gozad del canto porque un dia no tendreis boca gozad de la tierra que un bien cierto encierra gozad porque no estais aun bajo la tierra apartad el temor que os hiela que os restringe la paloma de venus vuela sobre la esfinge aun vencen muerte tiempo hado las amorosas en las tumbas se han encontrado mirtos rosas aun anadiodema en sus lidias nos da su ayuda aun resurge en la obra de fidias frine desnuda vive el biblico adan robusto de sangre humana aun siente nuestra lengua el gusto de la manzana hace de este globo viviente fuerza accion la universal omnipotente fecundacion el corazon del cielo late por la victoria de este vivir que es un combate es una gloria pues aunque hay pena nos agravia el sino adverso en nosotros corre la savia del universo nuestro craneo guarda el vibrar de tierra sol como el ruido de la mar el caracol la sal del mar en nuestras venas va borbotones tenemos sangre de sirenas de tritones nosotros encinas lauros frondas espesas tenemos carne de centauros satiresas en nosotros la vida vierte fuerza calor vamos al reino de la muerte por el camino del amor
浪漫主义,los invisibles atomos del aire en derredor palpitan se inflaman el cielo se deshace en rayos de oro la tierra se estremece alborozada oigo flotando en olas de armonia rumor de besos batir de alas mis parpados se cierran que sucede es el amor que pasa
浪漫主义,yo se un himno gigante extrano que anuncia en la noche del alma una aurora estas paginas son de este himno cadencias que el aire dilata en la sombras yo quisiera escribirlo del hombre domando el rebelde mezquino idioma con palabras que fuesen un tiempo suspiros risas colores notas pero en vano es luchar que no hay cifra capaz de encerrarle apenas oh hermosa si teniendo en mis manos las tuyas pudiera al oido cantartelo solas
古典抒情,oh celos de amor terrible freno quen un punto me vuelve tiene fuerte hermanos de crueldad deshonrada muerte que con tu vista tornas el cielo sereno oh serpiente nacida en dulce seno de hermosas flores que mi esperanza es muerte tras prosperos comienzos adversa suerte tras suave manjar recio veneno de cual furia infernal aca saliste oh cruel monstruo oh peste de mortales que tan tristes crudos mis dias hiciste tornate al infierno sin mentar mis males desdichado miedo que viniste que bien bastaba amor con sus pesares
古典抒情,escrito esta en mi alma vuestro gesto cuanto yo escribir de vos deseo vos sola lo escribisteis yo lo leo tan solo que aun de vos me guardo en esto en esto estoy estare siempre puesto que aunque no cabe en mi cuanto en vos veo de tanto bien lo que no entiendo creo tomando ya la fe por presupuesto yo no naci sino para quereros mi alma os ha cortado su medida por habito del alma mismo os quiero cuando tengo confieso yo deberos por vos naci por vos tengo la vida por vos he de morir por vos muero
现代主义,rosaleda de oro selva del sonoro ruisenor del coro rosas inocentes formas transparentes conceptos lucientes sois en los vitrales de las catedrales soles musicales teologal diseno rosas del ensueno de un cielo abrileno voluntades belicas coyundas angelicas paces evangelicas rosas del anhelo voces del consuelo amores del cielo escalas por donde al alma responde el que se me esconde mistica oracion dulce posesion tetragramaton
现代主义,cuando sea mi vida toda clara ligera como un buen rio que corre alegremente la mar la mar ignora que espera llena de sol de cancion cuando brote en mi corazon la primavera seras tu vida mia la inspiracion de mi nuevo poema una cancion de paz amor al ritmo de la sangre que corre por las venas una cancion de amor paz tan solo de dulces cosas palabras mientras mientras guarda la llave de oro de mis versos entre tus joyas guardala espera
古典抒情,cayo la torre que en el viento hacian mis altos pensamientos castigados que yacen por el suelo derribados cuando con sus extremos competian atrevidos al sol llegar querian morir en sus rayos abrasados de cuya luz contentos enganados como la ciega mariposa ardian oh siempre aborrecido desengano amado al procurarte odioso al verte que en lugar de sanar abres la herida plugiera dios duraras dulce engano que si ha de dar un desengano muerte mejor es un engano que da vida
现代主义,yo se que hay quienes dicen por que no canta ahora con aquella locura armoniosa de antano esos no ven la obra profunda de la hora la labor del minuto el prodigio del ano yo pobre arbol produje al amor de la brisa cuando empece crecer un vago dulce son paso ya el tiempo de la juvenil sonrisa dejad al huracan mover mi corazon
浪漫主义,asomaba sus ojos una lagrima mi labio una frase de perdon hablo el orgullo enjugo un llanto la frase en mi labio expiro yo voy por un camino ella por otro pero al pensar en nuestro mutuo amor yo digo aun por que calle aquel dia ella dira por que no llore yo es cuestion de palabras no obstante ni tu ni yo jamas despues de lo pasado convendremos en quien la culpa esta lastima que el amor un diccionario no tenga donde hallar cuando el orgullo es simplemente orgullo cuando es dignidad
浪漫主义,cuerpo feliz que fluye entre mis manos rostro amado donde contemplo el mundo donde graciosos pajaros se copian fugitivos volando la region donde nada se olvida tu forma externa diamante rubi duro brillo de un sol que entre mis manos deslumbra crater que me convoca con su musica intima con esa indescifrable llamada de tus dientes muero porque me arrojo porque quiero morir porque quiero vivir en el fuego porque este aire de fuera no es mio sino el caliente aliento que si me acerco quema dora mis labios desde un fondo deja deja que mire tenido del amor enrojecido el rostro por tu purpurea vida deja que mire el hondo clamor de tus entranas donde muero renuncio vivir para siempre quiero amor la muerte quiero morir del todo quiero ser tu tu sangre esa lava rugiente que regando encerrada bellos miembros extremos siente asi los hermosos limites de la vida este beso en tus labios como una lenta espina como un mar que volo hecho un espejo como el brillo de un ala es todavia unas manos un repasar de tu crujiente pelo un crepitar de la luz vengadora luz espada mortal que sobre mi cuello amenaza pero que nunca podra destruir la unidad de este mundo
古典抒情,de una recia calentura de un amoroso accidente con el frio de los celos belardo estaba la muerte pensando estaba en la causa que quiso hallarse presente para mostrar que ha podido hallarse su fin alegre de verle morir la ingrata ni llora ni se arrepiente que quien tanto en vida quiso hoy en la muerte aborrece empezo el pastor sus mandas dice quiero que herede el cuerpo la dura tierra que es deuda que se le debe solo quiero que le saquen los ojos los entreguen porque los llamo su dueno la ingrata filis mil veces mando que el corazon en otro fuego se queme que las cenizas mismas dentro de la mar las echen que por ser palabras suyas en la tierra do cayeren podran estar bien seguras de que el viento se las lleve pues que muero tan pobre que cuanto dejo me deben podran hacer mi mortaja de cartas papeles de lo demas que queda quiero que filis se entregue un espejo por que tenga en que se mire contemple contemple que su hermosura es rosa cuando amanece que es la vejez la noche cuya sombra se prende que sus cabellos de oro se veran presto de nieve con mas contento gusto goce las horas que duerme
现代主义,dulcissime vanus homems al amor de la lumbre cuya llama como una cresta de la mar ondea se oye fuera la lluvia que gotea sobre los chopos previsora el ama supo ordenar se me temple la cama con sahumerio en tanto la odisea montes valles de mi pecho orea de sus ficciones con la rica trama preparandome el sueno del castano que mas de cien generaciones de hoja criara vio morir cabe el escano abrasandose el tronco con su roja brasa me reconforta dulce engano la ballesta de mi inquietud afloja
现代主义,ya acudes tu cita misteriosa con el inquieto mar luna constante asoma las playas de levante hostia de luz tu cara milagrosa en la onda azul cual nacarada rosa se abre tu seno con pasion de amante dibuja un reguero rutilante tu pie sobre la espuma en que se posa el agua como un talamo amoroso te ofrece sus cristales movedizos donde tiendes tu cuerpo luminoso al ostentar desnuda tus hechizos el mar con un abrazo tembloroso te envuelve en haz de onduladores rizos
现代主义,este amor que quiere ser acaso pronto sera pero cuando ha de volver lo que acaba de pasar hoy dista mucho de ayer ayer es nunca jamas moneda que esta en la mano quiza se deba guardar la monedita del alma se pierde si no se da
古典抒情,atada al mar andromeda lloraba los nacares abriendose al rocio que en sus conchas cuajado en cristal frio en candidos aljofares trocaba besaba el pie las penas ablandaba humilde el mar como pequeno rio volviendo el sol la primavera estio parado en su cenit la contemplaba los cabellos al viento bullicioso que la cubra con ellos le rogaban ya que testigo fue de iguales dichas celosas de ver su cuerpo hermoso las nereidas su fin solicitaban que aun hay quien tenga envidia en las desdichas
