genre,content
3,tous les auteurs paul verlaine chanson dautomne partager imprimer paul verlaine chanson dautomne les sanglots longs des violons de lautomne blessent mon coeur dune langueur monotone tout suffocant et bleme quand sonne lheure je me souviens des jours anciens et je pleure et je men vais au vent mauvais qui memporte deca dela pareil la feuille morte propos mentions legales credits contact poesie francaise ce site vous est offert par la societe webnet tous droits reserves
3,fruit amer et sucre qui jutes aux dents seules des affames du seul amour bouches ou gueules et bon dessert des forts et leurs joyeux repas amour le seul emoi de ceux que nemeut pas lhorreur de vivre amour qui presses sous tes meules les scrupules des libertins et des begueules pour le pain des damnes quelisent les sabbats amour tu mapparais aussi comme un beau patre dont reve la fileuse assise aupres de latre les soirs dhiver dans la chaleur dun sarment clair et la fileuse cest la chair et lheure tinte ou le reve etreindra la reveuse heure sainte ou non quimporte votre extase amour et chair
2,au jour doit succeder la nuit que seteigne toute lumiere que sevanouisse tout bruit travers ces arcades sombres enfants aux folles passions disparaissez comme des ombres fuyez comme des visions allez que le caprice emporte chaque ame selon son desir et que close apres vous la porte ne se rouvre plus quau plaisir
1,plus de neiges aux pres la nymphe nue et belle danse sur le gazon humide et parfume mais la mort est prochaine et nous touchant de laile lheure emporte ce jour aime un vent frais amollit lair aigu de lespace lete brule et voici de ses beaux fruits charge lautomne au front pourpre puis lhiver et tout passe pour renaitre et rien nest change tout se repare et chante et fleurit sur la terre mais quand tu dormiras de leternel sommeil fier patricien tes vertus en poussiere ne te rendront pas le soleil
3,audevant delle et dislui bien que dans mon coeur fidele un rayon joyeux lui dissipant lumiere sainte ces tenebres de lamour mefiance doute crainte et que voici le grand jour longtemps craintive et muette entendezvous la gaite comme une vive alouette dans le ciel clair chante va donc chanson ingenue et que sans nul regret vain elle soit la bienvenue celle qui revient enfin
2,quelle foule pieuse en pleurant menvironne pour qui ce chant funebre et ce pale flambeau mort estce ta voix qui frappe mon oreille pour la derniere fois eh quoi je me reveille sur le bord du tombeau toi dun feu divin precieuse etincelle de ce corps perissable habitante immortelle dissipe ces terreurs la mort vient taffranchir prends ton vol mon ame et depouille tes chaines deposer le fardeau des miseres humaines estce donc la mourir oui le temps cesse de mesurer mes heures messagers rayonnants des celestes demeures dans quels palais nouveaux allezvous me ravir deja deja je nage en des flots de lumiere lespace devant moi sagrandit et la terre sous mes pieds semble fuir mais quentendsje au moment ou mon ame seveille des soupirs des sanglots ont frappe mon oreille compagnons de lexil quoi vous pleurez ma mort vous pleurez et deja dans la coupe sacree jai bu loubli des maux et mon ame enivree entre au celeste port
2,jette au hasard un cri dans un chemin perdu au fond des bois fleuris dans son nid de feuillage le rossignol pensif parfois repondu ainsi fut mon appel de votre ame entendu et vous me repondez dans notre cher langage ce charme triste et doux tant aime dun autre age ce pur toucher du coeur vous me lavez rendu etaitce donc bien vous si bonne et si jolie vous parlez de regrets et de melancolie et moi peutetre aussi javais un coeur blesse aimer nimporte quoi cest un peu de folie qui nous rapportera le bouquet dophelie de la rive inconnue ou les flots lont laisse
1,pales etoiles dans la mer un brouillard de roses nuees emerge de lhorizon clair lorient plein detincelles le vent joyeux bat de ses ailes londe que brode un vif eclair tombez perles immortelles pales etoiles dans la mer plongez sous les ecumes fraiches de locean mysterieux la lumiere crible de fleches le faite des monts radieux mille et mille cris par fusees sortent des bois lourds de rosees une musique vole aux cieux plongez de larmes arrosees dans locean mysterieux fuyez astres melancoliques paradis lointains encor laurore aux levres metalliques rit dans le ciel et prend lessor elle se vet de molles flammes et sur lemeraude des lames fait petiller des gouttes dor fuyez mondes ou vont les ames paradis lointains encor allez etoiles aux nuits douces aux cieux muets de loccident sur les feuillages et les mousses le soleil darde un oeil ardent les cerfs par bonds dans les vallees se baignent aux sources troublees le bruit des hommes va grondant allez blanches exilees aux cieux muets de loccident heureux qui vous suit clartes mornes lampes qui versez loubli comme vous dans lombre sans bornes heureux qui roule enseveli celuila vers la paix selance haine amour larmes violence ce qui fut lhomme est aboli donneznous leternel silence lampes qui versez loubli
3,son faux col engloutit son oreille ses yeux dans un reve sans fin flottent insoucieux et le printemps en fleur sur ses pantoufles brille que lui fait lastre dor que lui fait la charmille ou loiseau chante lombre et que lui font les cieux et les pres verts et les gazons silencieux monsieur prudhomme songe marier sa fille avec monsieur machin un jeune homme cossu il est justemilieu botaniste et pansu quant aux faiseurs de vers ces vauriens ces maroufles ces faineants barbus mal peignes il les plus en horreur que son eternel coryza et le printemps en fleur brille sur ses pantoufles
1,blanche tyndaris les dieux me sont amis ils aiment les muses latines et laneth et le myrte et le thym des collines croissent aux pres quils mont soumis viens mes ramiers cheris aux voluptes plaintives ici se plaisent gemir et sous lepais feuillage il est doux de dormir au bruit des sources fugitives
2,elle tient la main une rose et regarde quoi que regardetelle elle ne sait pas leau un bassin quassombrit le pin et le bouleau ce quelle devant elle un cygne aux ailes blanches le bercement des flots sous la chanson des branches et le profond jardin rayonnant et fleuri tout ce bel ange lair dans la neige petri on voit un grand palais comme au fond dune gloire un parc de clairs viviers ou les biches vont boire et des paons etoiles sous les bois chevelus linnocence est sur elle une blancheur de plus toutes ses graces font comme un faisceau qui tremble autour de cette enfant lherbe est splendide et semble pleine de vrais rubis et de diamants fins un jet de saphirs sort des bouches des dauphins elle se tient au bord de leau sa fleur loccupe sa basquine est en point de genes sur sa jupe une arabesque errant dans les plis du satin suit les mille detours dun fil dor florentin la rose epanouie et toute grande ouverte sortant du frais bouton comme dune urne verte charge la petitesse exquise de sa main quand lenfant allongeant ses levres de carmin fronce en la respirant sa riante narine la magnifique fleur royale et purpurine cache plus qua demi ce visage charmant si bien que loeil hesite et quon ne sait comment distinguer de la fleur ce bel enfant qui joue et si lon voit la rose ou si lon voit la joue ses yeux bleus sont plus beaux sous son pur sourcil brun en elle tout est joie enchantement parfum quel doux regard lazur et quel doux nom marie tout est rayon son oeil eclaire et son nom prie pourtant devant la vie et sous le firmament pauvre etre elle se sent tres grande vaguement elle assiste au printemps la lumiere lombre au grand soleil couchant horizontal et sombre la magnificence eclatante du soir aux ruisseaux murmurants quon entend sans les voir aux champs la nature eternelle et sereine avec la gravite dune petite reine elle na jamais vu lhomme que se courbant un jour elle sera duchesse de brabant elle gouvernera la flandre ou la sardaigne elle est linfante elle cinq ans elle dedaigne car les enfants des rois sont ainsi leurs fronts blancs portent un cercle dombre et leurs pas chancelants sont des commencements de regne elle respire sa fleur en attendant quon lui cueille un empire et son regard deja royal dit cest moi il sort delle un amour mele dun vague effroi si quelquun la voyant si tremblante et si frele futce pour la sauver mettait la main sur elle avant quil eut pu faire un pas ou dire un mot il aurait sur le front lombre de lechafaud la douce enfant sourit ne faisant autre chose que de vivre et davoir dans la main une rose et detre la devant le ciel parmi les fleurs le jour seteint les nids chuchotent querelleurs les pourpres du couchant sont dans les branches darbre la rougeur monte au front des deesses de marbre qui semblent palpiter sentant venir la nuit et tout ce qui planait redescend plus de bruit plus de flamme le soir mysterieux recueille le soleil sous la vague et loiseau sous la feuille pendant que lenfant rit cette fleur la main dans le vaste palais catholique romain dont chaque ogive semble au soleil une mitre quelquun de formidable est derriere la vitre on voit den bas une ombre au fond dune vapeur de fenetre en fenetre errer et lon peur cette ombre au meme endroit comme en un cimetiere parfois est immobile une journee entiere cest un etre effrayant qui semble ne rien voir il rode dune chambre lautre pale et noir il colle aux vitraux blancs son front lugubre et songe spectre bleme son ombre aux feux du soir sallonge son pas funebre est lent comme un glas de beffroi et cest la mort moins que ce ne soit le roi cependant sur le bord du bassin en silence linfante tient toujours sa rose gravement et doux ange aux yeux bleus la baise par moment soudain un souffle dair une de ces haleines que le soir fremissant jette travers les plaines tumultueux zephyr effleurant lhorizon trouble leau fait fremir les joncs met un frisson dans les lointains massifs de myrte et dasphodele vient jusquau bel enfant tranquille et dun coup daile rapide et secouant meme larbre voisin effeuille brusquement la fleur dans le bassin et linfante na plus dans la main quune epine elle se penche et voit sur leau cette ruine elle ne comprend pas questce donc elle peur et la voila qui cherche au ciel avec stupeur cette brise qui na pas craint de lui deplaire que faire le bassin semble plein de colere lui si clair tout lheure il est noir maintenant il des vagues cest une mer bouillonnant toute la pauvre rose est eparse sur londe ses cent feuilles que noie et roule leau profonde tournoyant naufrageant sen vont de tous cotes sur mille petits flots par la brise irrites on croit voir dans un gouffre une flotte qui sombre madame dit la duegne avec sa face dombre la petite fille etonnee et revant tout sur terre appartient aux princes hors le vent
2,grandpere quoi je veux men aller aller ou ou je voudrai cest bien je veux sortir grandpere sortons grandpere quoi pleuvratil non jespere je veux quil pleuve moi pourquoi pour faire un peu pousser mon haricot dans mon jardin cest dieu qui fait la pluie eh bien je veux que dieu la fasse tu veux tu veux grandpere eh bien quoi si je casse mon joujou le bon dieu ne peut pas mempecher cest donc moi le plus fort parlons sans nous facher je ne me fache pas je veux quil pleuve ecoute je te donne raison il va pleuvoir sans doute viens prenons larrosoir du jardinier jacquot et nous ferons pleuvoir ou sur ton haricot
2,vous avez le fatal pouvoir de nous jeter par un sourire dans livresse ou le desespoir oui deux mots le silence meme un regard distrait ou moqueur peuvent donner qui vous aime un coup de poignard dans le coeur oui votre orgueil doit etre immense car grace notre lachete rien negale votre puissance sinon votre fragilite mais toute puissance sur terre meurt quand labus en est trop grand et qui sait souffrir et se taire seloigne de vous en pleurant quel que soit le mal quil endure son triste role est le plus beau jaime encor mieux notre torture que votre metier de bourreau
3,basse de basalte et de laves meme les echos esclaves par une trompe sans vertu quel sepulcral naufrage tu le sais ecume mais baves supreme une entre les epaves abolit le mat devetu ou cela que furibond faute de quelque perdition haute tout labime vain eploye dans le si blanc cheveu qui traine avarement aura noye le flanc enfant dune sirene
3,bondissaient en clartes les sauvages crinieres des mendieurs dazur le pied dans nos chemins un noir vent sur leur marche eploye pour bannieres la flagellait de froid tel jusque dans la chair quil creusait aussi dirritables ornieres toujours avec lespoir de rencontrer la mer ils voyageaient sans pain sans batons et sans urnes mordant au citron dor de lideal amer la plupart rala dans les defiles nocturnes senivrant du bonheur de voir couler son sang mort le seul baiser aux bouches taciturnes leur defaite cest par un ange tres puissant debout lhorizon dans le nu de son glaive une pourpre se caille au sein reconnaissant ils tetent la douleur comme ils tetaient le reve et quand ils vont rythmant des pleurs voluptueux le peuple sagenouille et leur mere se leve ceuxla sont consoles surs et majestueux mais trainent leurs pas cent freres quon bafoue derisoires martyrs de hasards tortueux le sel pareil des pleurs ronge leur douce joue ils mangent de la cendre avec le meme amour mais vulgaire ou bouffon le destin qui les roue ils pouvaient exciter aussi comme un tambour la servile pitie des races voix ternes egaux de promethee qui manque un vautour non vils et frequentant les deserts sans citerne ils courent sous le fouet dun monarque rageur le guignon dont le rire inoui les prosterne amants il saute en croupe trois le partageur puis le torrent franchi vous plonge en une mare et laisse un bloc boueux du blanc couple nageur grace lui si lun souffle son buccin bizarre des enfants nous tordront en un rire obstine qui le poing leur cul singeront sa fanfare grace lui si lune orne point un sein fane par une rose qui nubile le rallume de la bave luira sur son bouquet damne et ce squelette nain coiffe dun feutre plume et botte dont laisselle pour poils vrais des vers est pour eux linfini de la vaste amertume vexes ne vontils pas provoquer le pervers leur rapiere grincant suit le rayon de lune qui neige en sa carcasse et qui passe au travers desoles sans lorgueil qui sacre linfortune et tristes de venger leurs os de coups de bec ils convoitent la haine au lieu de la rancune ils sont lamusement des racleurs de rebec des marmots des putains et de la vieille engeance des loqueteux dansant quand le broc est sec les poetes bons pour laumone ou la vengeance ne connaissant le mal de ces dieux effaces les disent ennuyeux et sans intelligence ils peuvent fuir ayant de chaque exploit assez comme un vierge cheval ecume de tempete plutot que de partir en galops cuirasses nous soulerons dencens le vainqueur dans la fete mais eux pourquoi nendosser pas ces baladins decarlate haillon hurlant que lon sarrete quand en face tous leur ont crache les dedains nuls et la barbe mots bas priant le tonnerre ces heros excedes de malaises badins vont ridiculement se pendre au reverbere
2,de venir dans ma chambre un peu chaque matin je lattendais ainsi quun rayon quon espere elle entrait et disait bonjour mon petit pere prenait ma plume ouvrait mes livres sasseyait sur mon lit derangeait mes papiers et riait puis soudain sen allait comme un oiseau qui passe alors je reprenais la tete un peu moins lasse mon oeuvre interrompue et tout en ecrivant parmi mes manuscrits je rencontrais souvent quelque arabesque folle et quelle avait tracee et mainte page blanche entre ses mains froissee ou je ne sais comment venaient mes plus doux vers elle aimait dieu les fleurs les astres les pres verts et cetait un esprit avant detre une femme son regard refletait la clarte de son ame elle me consultait sur tout tous moments oh que de soirs dhiver radieux et charmants passes raisonner langue histoire et grammaire mes quatre enfants groupes sur mes genoux leur mere tout pres quelques amis causant au coin du feu jappelais cette vie etre content de peu et dire quelle est morte helas que dieu massiste je netais jamais gai quand je la sentais triste jetais morne au milieu du bal le plus joyeux si javais en partant vu quelque ombre en ses yeux
2,la roue agile est blanche et la quenouille est noire la quenouille est debene incruste de lapis il est dans latrium sur un riche tapis un ouvrier degine sculpte sur la plinthe europe dont un dieu necoute pas la plainte le taureau blanc lemporte europe sans espoir crie et baissant les yeux sepouvante de voir locean monstrueux qui baise ses pieds roses des aiguilles du fil des boites demicloses les laines de milet peintes de pourpre et dor emplissent un panier pres du rouet qui dort cependant odieux effroyables enormes dans le fond du palais vingt fantomes difformes vingt monstres tout sanglants quon ne voit qua demi errent en foule autour du rouet endormi le lion nemeen lhydre affreuse de lerne cacus le noir brigand de la noire caverne le triple geryon et les typhons des eaux qui le soir grand bruit soufflent dans les roseaux de la massue au front tous ont lempreinte horrible et tous sans approcher rodant dun air terrible sur le rouet ou pend un fil souple et lie fixent de loin dans lombre un oeil humilie
1,quil faut que tout se paye et que tout se compense et je devrais benir la dure providence qui mimpose lepreuve ou lexpiation les steriles regrets la menteuse esperance natteignent pas la pure et calme region ou le sage sendort libre de passion dans la sereine paix de son intelligence je le sais mais je garde au coeur le souvenir dun reve eblouissant qui ne peut revenir ni dans ce mondeci ni dans lautre personne ange demon ou dieu ny peut rien jai perdu un bonheur bien plus grand que ce que le ciel donne et ce bonheur jamais ne me sera rendu
1,ses larges poumons il veut chercher plus dair et le soleil plus proche en un azur plus clair pour echauffer leclat de ses mornes prunelles il senleve il aspire un torrent detincelles toujours plus haut enflant son vol tranquille et fier il plane sur lorage et monte vers leclair mais la foudre dun coup rompu ses deux ailes avec un cri sinistre il tournoie emporte par la trombe et crispe buvant dun trait sublime la flamme eparse il plonge au fulgurant abime heureux qui pour la gloire ou pour la liberte dans lorgueil de la force et livresse du reve meurt ainsi dune mort eblouissante et breve
2,nous marchions tous deux ensemble tous deux heureux et vainqueurs la nuit etait calme et pure dieu remplissait la nature lamour emplissait nos coeurs tendre extase saint mystere entre le ciel et la terre nos deux esprits se parlaient travers lombre et ses voiles tu regardais les etoiles les astres te contemplaient et sentant jusqua ton ame penetrer la douce flamme de tous ces mondes vermeils tu disais dieu de labime seigneur vous etes sublime vous avez fait les soleils et les astres voix basse disaient au dieu de lespace au dieu de leternite seigneur cest par vous quon aime vous etes grand dieu supreme vous avez fait la beaute
1,ou massive reluit la poutre transversale on entend crepiter la resine qui fond hormis cela nul bruit toute la gent vassale ecuyers echansons pages maures lippus se tient debout et roide autour de la grandsalle entre les escabeaux et les coffres trapus pendent au mur depouille aux sarrazins ravie cottes pavois cimiers que les coups ont rompus don diego sur la table abondamment servie songe accoude muet le front contre le poing pleurant sa fletrissure et lhonneur de sa vie au travers de sa barbe et le long du pourpoint silencieusement vont ses larmes ameres et le vieux cavalier ne mange et ne boit point son ame sans repos roule mille chimeres hauts faits anciens desir de vengeance remords de tant vivre au dela des forces ephemeres il mache sa fureur comme un cheval son mors il pense se voyant seche par lage aride que dans leurs tombeaux froids bienheureux sont les morts tous ses fils ont besoin deperon non de bride hors rui diaz pour laver la joue ou saigne la sous loffense impunie une supreme ride jour jour detestable ou lhonneur senvola vertu des aieux par cet affront souillee face que la honte avec deux mains voila don diego reve ainsi prolongeant la veillee sans ouir dans sa peine enseveli crier de lhuis aux deux battants la charniere rouillee don rui diaz entre il tient de son poing meurtrier par les cheveux la tete prunelle hagarde et la pose en un plat devant le vieux guerrier le sang coule et la nappe en est rouge regarde hausse la face pere ouvre les yeux et vois je ramene lhonneur sous ton toit que dieu garde pere jai relustre ton nom et ton pavois coupe la male langue et bien fauche livraie le vieux dresse son front pale et reste sans voix puis il crie mon rui dis si la chose est vraie cache la tete sous la nappe mon enfant elle me change en pierre avec ses yeux dorfraie couvre car mon vieux coeur se romprait etouffant de joie et ne pourrait fils te rendre grace toi vengeur dun droit que ton bras sur defend mon haut bout siedstoi cher astre de ma race par cette tete sois tete et coeur de ceans aussi bien que je taime et thonore et tembrasse vierge et saints mieux que leau de tous les oceans ce sang noir lave ma vieille joue en flamme plus de jeunes dennuis ni de pleurs malseants cest bien lui je le hais certe me damner lame rui dit lhonneur est sauf et sauve la maison et jai crie ton nom en enfoncant ma lame mange pere diego murmure une oraison et tous deux sasseyant cote cote la table graves et satisfaits mangent la venaison en regardant saigner la tete lamentable
1,renferme tous les dieux que le monde connus evoques la fois de tous les sanctuaires anciens et nouveaux tous ils sont venus les dieux quenfanta la nuit primitive avant le premier jour de la creation ceux quadore en ses jours de vieillesse tardive la terre attendant sa redemption ceux qui sentourant dombre et de silence contemplent travers leternite sans fin le monde qui toujours finit et recommence dans lillusion du reve divin et les dieux de lordre et de lharmonie qui dans les profondeurs du multiple univers font ruisseler les flots bouillonnants de la vie et des spheres dor reglent les concerts et les dieux guerriers les vertus vivantes qui marchent dans leur force et leur male beaute guidant les peuples fiers et les races puissantes vers les saints combats de la liberte tous sont la pour eux lencens fume encore la voix des hymnes monte ainsi quaux jours de foi lentour de lautel un peuple immense adore le dernier mystere et la grande loi car cest la quun dieu soffre en sacrifice il faut le bec sanglant du vautour eternel ou linfame gibet de leternel supplice pour faire monter lame humaine au ciel tous les grands heros les saints en priere veulent avoir leur part des divines douleurs le bucher sur loeta la croix sur le calvaire et le ciel au prix du sang et des pleurs mais au fond du temple est une chapelle discrete et recueillie ou des cieux entrouverts la colombe divine ombrage de son aile un lis pur eclos sous les palmiers verts fleur du paradis vierge immaculee puisque ton chaste sein concut le dernier dieu regne aupres de ton fils rayonnante etoilee les pieds sur la lune au fond du ciel bleu
2,passes ne ten va pas parle lhomme farouche ivre dombre et dimmensite parlemoi toi front blanc qui dans ma nuit te penches repondsmoi toi qui luis et marches sous les branches comme un souffle de la clarte estce toi que chez moi minuit parfois apporte estce toi qui heurtais lautre nuit ma porte pendant que je ne dormais pas cest donc vers moi que vient lentement ta lumiere la pierre de mon seuil peutetre est la premiere des sombres marches du trepas peutetre qua ma porte ouvrant sur lombre immense linvisible escalier des tenebres commence peutetre pales echappes quand vous montez du fond de lhorreur sepulcrale morts quand vous sortez de la froide spirale estce chez moi que vous frappez car la maison dexil melee aux catacombes est adossee au mur de la ville des tombes le proscrit est celui qui sort il flotte submerge comme la nef qui sombre le jour le voit peine et dit quelle est cette ombre et la nuit dit quel est ce mort sois la bienvenue ombre ma soeur figure qui me fais signe alors que sur lenigme obscure je me penche sinistre et seul et qui viens meffrayant de ta lueur sublime essuyer sur mon front la sueur de labime avec un pan de ton linceul
3,comme le front de tous ceuxci qui vont en rond en flageolant sur leur femur debilite le long du mur fou de clarte tournez samsons sans dalila sans philistin tournez bien la meule au destin vaincu risible de la loi mouds tour tour ton coeur ta foi et ton amour ils vont et leurs pauvres souliers font un bruit sec humilies la pipe au bec pas un mot ou bien le cachot pas un soupir il fait si chaud quon croit mourir jen suis de ce cirque effare soumis dailleurs et prepare tous malheurs et pourquoi si jai contriste ton voeu tetu societe me choieraistu allons freres bons vieux voleurs doux vagabonds filous en fleurs mes chers mes bons fumons promenonsnous paisiblement rien faire est doux
2,je suis letre incline qui jette ce quil pense qui demande la nuit le secret du silence dont la brume emplit loeil dans une ombre sans fond mes paroles descendent et les choses sur qui tombent mes strophes rendent le son creux du cercueil mon esprit qui du doute senti la piqure habite apre songeur la reverie obscure aux flots plombes et bleus lac hideux ou lhorreur tord ses bras pale nymphe et qui fait boire une eau morte comme la lymphe aux rochers scrofuleux le doute fils batard de laieule sagesse crie quoi bon devant leternelle largesse nous fait tout oublier soffre nous morne abri dans nos marches sans nombre nous dit estu las viens et lhomme dort lombre de ce mancenillier leffet pleure et sans cesse interroge la cause la creation semble attendre quelque chose lhomme lhomme est obscur ou donc commence lame ou donc finit la vie nous voudrions cest la notre incurable envie voir pardessus le mur nous rampons oiseaux pris sous le filet de letre libres et prisonniers limmuable penetre toutes nos volontes captifs sous le reseau des choses necessaires nous sentons se lier des fils nos miseres dans les immensites
3,au chant des instruments qui se brise au plafond suspendant ton allure harmonieuse et lente et promenant lennui de ton regard profond quand je contemple aux feux du gaz qui le colore ton front pale embelli par un morbide attrait ou les torches du soir allument une aurore et tes yeux attirants comme ceux dun portrait je me dis quelle est belle et bizarrement fraiche le souvenir massif royale et lourde tour la couronne et son coeur meurtri comme une peche est mur comme son corps pour le savant amour estu le fruit dautomne aux saveurs souveraines estu vase funebre attendant quelques pleurs parfum qui fait rever aux oasis lointaines oreiller caressant ou corbeille de fleurs je sais quil est des yeux des plus melancoliques qui ne recelent point de secrets precieux beaux ecrins sans joyaux medaillons sans reliques plus vides plus profonds que vousmemes cieux mais ne suffitil pas que tu sois lapparence pour rejouir un coeur qui fuit la verite quimporte ta betise ou ton indifference masque ou decor salut jadore ta beaute
1,sous leur dome dor et dopale je demande limmensite ou sourit la forme ideale plein dune angoisse de banni travers la flore innombrable des campagnes de linfini je poursuis ce lis adorable sil brille au firmament profond ce nest pas pour moi quil brille jai beau chercher tout se confond dans locean clair qui fourmille ma vue implore de trop bas sa splendeur en chemin perdue et jabaisse enfin mes yeux las decourages par letendue appauvri de lespoir ote je men reviens plus solitaire et cependant cette beaute que je crois si loin de la terre un laboureur insoucieux chaque soir son foyer meme pour ladmirer la sous les yeux dans la paysanne quil aime heureux qui sans vaine langueur voyant les etoiles renaitre ferme sur elles sa fenetre la plus belle luit dans son coeur
1,le feuillage humble et que nul vent ne berce se penche et brille en pleurant sous laverse le deuil de lair afflige les oiseaux la bourbe monte et trouble la fontaine et le sentier montre nu ses cailloux le sable fume embaume et devient roux londe grands flots le sillonne et lentraine tout lhorizon nest quun bleme rideau la vitre tinte et ruisselle de gouttes sur le pave sonore et bleu des routes il saute et luit des etincelles deau le long dun mur un chien morne leur piste trottent mouilles de grands boeufs en retard la terre est boue et le ciel est brouillard lhomme sennuie oh que la pluie est triste
2,sur le clocher jauni la lune comme un point sur un lune quel esprit sombre promene au bout dun fil dans lombre ta face et ton profil estu loeil du ciel borgne quel cherubin cafard nous lorgne sous ton masque blafard nestu rien quune boule quun grand faucheux bien gras qui roule sans pattes et sans bras estu je ten soupconne le vieux cadran de fer qui sonne lheure aux damnes denfer sur ton front qui voyage ce soir ontils compte quel age leur eternite estce un ver qui te ronge quand ton disque noirci sallonge en croissant retreci qui tavait eborgnee lautre nuit tetaistu cognee quelque arbre pointu car tu vins pale et morne coller sur mes carreaux ta corne travers les barreaux va lune moribonde le beau corps de phebe la blonde dans la mer est tombe tu nen es que la face et deja tout ride sefface ton front depossede rendsnous la chasseresse blanche au sein virginal qui presse quelque cerf matinal oh sous le vert platane sous les frais coudriers diane et ses grands levriers le chevreau noir qui doute pendu sur un rocher lecoute lecoute sapprocher et suivant leurs curees par les vaux par les bles les prees ses chiens sen sont alles oh le soir dans la brise phoebe soeur dapollo surprise lombre un pied dans leau phoebe qui la nuit close aux levres dun berger se pose comme un oiseau leger lune en notre memoire de tes belles amours lhistoire tembellira toujours et toujours rajeunie tu seras du passant benie pleine lune ou croissant taimera le vieux patre seul tandis qua ton front dalbatre ses dogues aboieront taimera le pilote dans son grand batiment qui flotte sous le clair firmament et la fillette preste qui passe le buisson pied leste en chantant sa chanson comme un ours la chaine toujours sous tes yeux bleus se traine locean montueux et quil vente ou quil neige moimeme chaque soir que faisje venant ici masseoir je viens voir la brune sur le clocher jauni la lune comme un point sur un peutetre quand dechante quelque pauvre mari mechante de loin tu lui souris dans sa douleur amere quand au gendre beni la mere livre la clef du nid le pied dans sa pantoufle voila lepoux tout pret qui souffle le bougeoir indiscret au pudique hymenee la vierge qui se croit menee grelotte en son lit froid mais monsieur tout en flamme commence rudoyer madame qui commence crier ouf ditil je travaille ma bonne et ne fais rien qui vaille tu ne te tiens pas bien et vite il se depeche mais quel demon cache lempeche de commettre un peche ah ditil prenons garde quel temoin curieux regarde avec ces deux grands yeux et cest dans la nuit brune sur son clocher jauni la lune comme un point sur un
2,lamour cet enfer bleu tres ressemblant au ciel emplit lazur les champs les pres les fleurs les herbes dans les hautes forets lascives et superbes linnocente nature epanouit son coeur simple immense insulte par le merle moqueur la volonte daimer regne surnaturelle partout comme on sadore et comme on se querelle les papillons laches dans le bois ingenu font avec le premier bouton de fleur venu des infidelites aux roses leurs amantes on entend murmurer les coleres charmantes et tous les grands courroux des belles sapaiser dans le chuchotement auguste du baiser but profond des cieux la vie universelle comme afin que tout soit solide tout chancelle comme tout cede afin que tout dure rayons lidylle en souriant dit au gouffre essayons et le gouffre obeit et la mer sombre adore le germe eclot le nid chante lazur se dore leternelle indulgence au fond du firmament reve et les doux fichus senvolent vaguement
2,que de rever sous larbre ou le ramier se pose les chars passent jentends grincer les durs essieux quand les filles sen vont laver la fontaine elles pretent loreille ma chanson lointaine et moi je reste au fond des bois mysterieux parce que le hallier moffre des fleurs sans nombre parce quil me suffit de voir voler dans lombre mon chant vers les esprits et loiseau vers les cieux
1,lesperance benie arrive et nous enlace la menteuse eternelle avec son rire clair et ses folles chansons qui segrenent dans lair mais comme on voit la nuit sous le flot noir qui passe glisser les pales feux des etoiles de mer tous nos reves ailes dans le lugubre espace disparaissent lheure ou lesperance est lasse en vain on les rappelle on tend les bras vers eux les fantomes cheris sen vont silencieux par le chemin perdu des paradis quon pleure ah mon ciel etait la je men suis apercu trop tard lange est parti jai laisse passer lheure et maintenant tout est fini si javais su
1,et voyant fuir sous lui loccidentale arene le dieu retient en vain de la quadruple rene ses etalons cabres dans lor incandescent le char plonge la mer de son soupir puissant emplit le ciel sonore ou la pourpre se traine tandis qua lest dou vient la grande nuit sereine silencieusement sargente le croissant voici lheure ou la nymphe au bord des sources fraiches jette larc detendu pres du carquois sans fleches tout se tait seul un cerf brame au loin vers les eaux la lune tiede luit sur la nocturne danse et pan ralentissant ou pressant la cadence rit de voir son haleine animer les roseaux
3,la route est droite et tu nas qua monter portant dailleurs le seul tresor qui vaille et larme unique au cas dune bataille la pauvrete desprit et dieu pour toi surtout il faut garder toute esperance quimporte un peu de nuit et de souffrance la route est bonne et la mort est au bout oui garde toute esperance surtout la mort labas te dresse un lit de joie et faistoi doux de toute la douceur la vie est laide encore cest ta soeur simple gravis la cote et meme chante pour ecarter la prudence mechante dont la voix basse est pour tenter ta foi simple comme un enfant gravis la cote humble comme un pecheur qui hait la faute chante et meme sois gai pour defier lennui que lennemi peut tenvoyer afin que tu tendormes sur la voie ris du vieux piege et du vieux seducteur puisque la paix est la sur la hauteur qui luit parmi des fanfares de gloire monte ravi dans la nuit blanche et noire deja lange gardien etend sur toi joyeusement des ailes de victoire
